Customer_Id,Gender,Device_Type,Customer_Type,Product_Category,Product,Brand,Sales,Quantity,Discount,Profit,Shipping_Cost,Payment_Method,Order_Priority,Platform
3675,Female,Mobile,Returning,Books,Biography,Random House,43677,3,19,4464,36,UPI,Low,E-Commerce
1972,Female,Desktop,New,Beauty,Shampoo,Maybelline,34454,4,14,602,22,Cash,High,E-Commerce
2768,Female,Mobile,Returning,Electronics,Headphones,HP,37562,6,30,2819,97,UPI,Low,E-Commerce
2282,Female,Mobile,Returning,Electronics,Headphones,Sony,41403,7,10,1116,49,Credit Card,Medium,E-Commerce
4430,Male,Desktop,Returning,Toys,Board Game,Fisher-Price,24099,2,30,2051,40,Wallet,Medium,E-Commerce
1709,Male,Desktop,New,Books,Cookbook,HarperCollins,24873,3,6,2833,163,Credit Card,Medium,E-Commerce
2479,Male,Desktop,Returning,Books,Cookbook,Oxford,11504,7,36,3415,81,Wallet,Low,E-Commerce
2434,Female,Desktop,New,Clothing,Sweater,Levi's,42977,5,7,1323,79,Wallet,Medium,E-Commerce
1648,Male,Mobile,Returning,Electronics,Headphones,Samsung,29719,4,23,2786,134,Credit Card,High,E-Commerce
1317,Male,Tablet,New,Books,Novel,HarperCollins,49657,4,40,3309,156,Cash,High,E-Commerce
4748,Female,Mobile,Returning,Electronics,Smartwatch,Samsung,2650,9,24,4016,85,UPI,Low,E-Commerce
4296,Female,Desktop,Returning,Clothing,Jeans,H&M,23726,9,34,4500,173,Wallet,High,E-Commerce
4890,Male,Tablet,New,Groceries,Rice,Amul,14644,7,41,648,125,Cash,Low,E-Commerce
2257,Male,Tablet,Returning,Electronics,Smartphone,Dell,26789,1,49,361,86,Cash,Low,E-Commerce
1683,Female,Mobile,New,Clothing,Dress,Nike,21406,1,24,3837,34,Credit Card,Medium,E-Commerce
1663,Female,Mobile,Returning,Clothing,Jeans,Adidas,12958,3,38,1519,31,Credit Card,Low,E-Commerce
2998,Female,Mobile,New,Home Appliances,Microwave,Whirlpool,39076,3,48,2726,38,Credit Card,Medium,E-Commerce
4898,Female,Tablet,Returning,Clothing,Dress,Adidas,31935,7,21,2671,33,Credit Card,High,E-Commerce
4445,Male,Tablet,Returning,Beauty,Foundation,Dove,28494,2,46,4757,162,Wallet,High,E-Commerce
4743,Male,Tablet,New,Toys,Doll,LEGO,8392,8,27,1755,106,Credit Card,Medium,E-Commerce
2631,Female,Desktop,Returning,Books,Novel,HarperCollins,6053,1,45,4007,30,Credit Card,Medium,E-Commerce
2495,Male,Desktop,New,Electronics,Laptop,Apple,20488,8,13,1229,82,Cash,High,E-Commerce
4304,Male,Mobile,New,Toys,Doll,Hasbro,27723,9,31,837,62,Cash,Low,E-Commerce
4763,Female,Tablet,Returning,Beauty,Shampoo,Maybelline,28672,5,21,4692,190,UPI,Medium,E-Commerce
2136,Male,Mobile,Returning,Electronics,Smartwatch,Dell,31645,4,45,403,148,Cash,Medium,E-Commerce
2853,Male,Tablet,Returning,Toys,Toy Car,Fisher-Price,7654,6,21,4164,151,Credit Card,Medium,E-Commerce
2520,Male,Mobile,New,Beauty,Shampoo,Maybelline,40407,6,6,1435,104,Credit Card,Low,E-Commerce
3489,Female,Desktop,New,Books,Comic,HarperCollins,15979,8,19,3553,44,UPI,Low,E-Commerce
1563,Female,Tablet,Returning,Clothing,Jacket,Adidas,20866,8,15,3599,103,Credit Card,Medium,E-Commerce
2291,Male,Desktop,New,Toys,Puzzle,LEGO,677,1,41,1523,93,UPI,High,E-Commerce
4581,Female,Tablet,Returning,Toys,Toy Car,Hasbro,48756,9,45,833,72,UPI,Low,E-Commerce
4878,Female,Mobile,Returning,Electronics,Smartwatch,Samsung,11302,1,13,1994,182,Credit Card,Medium,E-Commerce
4457,Female,Tablet,Returning,Clothing,Sweater,Adidas,37781,3,18,2554,172,Cash,Low,E-Commerce
4458,Male,Desktop,New,Home Appliances,Iron,Panasonic,42013,7,12,975,150,Cash,High,E-Commerce
4184,Male,Tablet,New,Books,Textbook,Penguin,44849,5,47,3130,198,Cash,Low,E-Commerce
2636,Female,Mobile,Returning,Electronics,Tablet,Sony,8274,6,16,1848,197,UPI,High,E-Commerce
4696,Male,Tablet,New,Groceries,Sugar,Patanjali,17125,8,11,1793,32,Cash,Low,E-Commerce
3999,Male,Desktop,Returning,Groceries,Sugar,Aashirvaad,29075,4,7,1006,54,UPI,Medium,E-Commerce
4152,Male,Mobile,Returning,Groceries,Flour,Amul,42839,4,30,3684,165,Wallet,Medium,E-Commerce
1698,Male,Desktop,New,Books,Cookbook,Scholastic,10288,8,7,2649,198,UPI,Medium,E-Commerce
3160,Male,Tablet,Returning,Groceries,Flour,Fortune,41296,3,8,316,49,Credit Card,High,E-Commerce
1001,Female,Desktop,Returning,Toys,Puzzle,Fisher-Price,14249,6,36,4474,59,Credit Card,High,E-Commerce
1641,Male,Tablet,Returning,Home Appliances,Iron,Philips,47021,4,18,3137,129,Cash,Low,E-Commerce
3267,Male,Mobile,Returning,Electronics,Smartphone,HP,10696,6,7,2378,49,Credit Card,Medium,E-Commerce
2589,Male,Desktop,Returning,Home Appliances,Air Fryer,Bosch,31627,4,17,1489,107,Cash,Low,E-Commerce
1854,Female,Desktop,New,Home Appliances,Microwave,Panasonic,1800,2,12,1054,109,Wallet,High,E-Commerce
2759,Female,Tablet,New,Home Appliances,Microwave,Bosch,41191,3,42,1979,84,UPI,Medium,E-Commerce
4296,Female,Desktop,Returning,Toys,Puzzle,Hasbro,24362,8,6,3091,116,Credit Card,Low,E-Commerce
3432,Male,Desktop,New,Groceries,Rice,Fortune,39941,1,42,4210,91,Cash,Low,E-Commerce
4474,Female,Mobile,Returning,Home Appliances,Air Fryer,LG,31091,6,35,4305,31,Wallet,Low,E-Commerce
2661,Female,Tablet,Returning,Home Appliances,Vacuum Cleaner,Whirlpool,45244,9,43,1689,155,Credit Card,Low,E-Commerce
2153,Female,Tablet,Returning,Electronics,Smartphone,Dell,23527,1,31,1936,97,Credit Card,High,E-Commerce
2076,Female,Mobile,Returning,Toys,Puzzle,Fisher-Price,37555,4,21,1639,37,Wallet,High,E-Commerce
2707,Male,Mobile,New,Books,Biography,Scholastic,14884,7,39,2172,123,UPI,Low,E-Commerce
3777,Female,Tablet,New,Clothing,Sweater,Nike,39505,6,28,1707,84,Credit Card,High,E-Commerce
2695,Female,Mobile,Returning,Toys,Doll,Hasbro,21910,6,5,602,157,Wallet,Medium,E-Commerce
2733,Male,Mobile,New,Beauty,Shampoo,Lakme,26848,9,33,2602,56,Cash,Medium,E-Commerce
2439,Male,Mobile,Returning,Groceries,Pasta,Dawat,37073,8,30,2979,48,Credit Card,Low,E-Commerce
3294,Female,Tablet,New,Beauty,Face Wash,L'Oreal,2714,5,48,4718,193,UPI,Medium,E-Commerce
1835,Male,Mobile,Returning,Clothing,Dress,Adidas,31473,2,39,1208,123,UPI,Medium,E-Commerce
4510,Female,Desktop,Returning,Books,Cookbook,Scholastic,25132,3,48,998,141,Wallet,Low,E-Commerce
1202,Male,Desktop,Returning,Toys,Toy Car,Hot Wheels,17121,3,28,3099,63,UPI,High,E-Commerce
4255,Male,Tablet,New,Books,Novel,HarperCollins,1232,4,37,2150,183,Cash,Low,E-Commerce
1122,Female,Mobile,New,Clothing,Sweater,Nike,48193,2,30,4373,37,Wallet,Low,E-Commerce
1400,Male,Desktop,Returning,Beauty,Shampoo,Nivea,23047,8,41,3986,98,Wallet,High,E-Commerce
1766,Female,Tablet,New,Toys,Board Game,Fisher-Price,20773,8,43,3598,179,UPI,High,E-Commerce
1293,Male,Desktop,New,Groceries,Flour,Patanjali,36092,8,30,4974,128,UPI,High,E-Commerce
3327,Female,Mobile,New,Electronics,Laptop,Apple,2954,5,42,3470,39,Wallet,Medium,E-Commerce
4908,Male,Tablet,New,Home Appliances,Air Fryer,LG,29987,6,42,4404,53,Cash,High,E-Commerce
3931,Male,Desktop,New,Books,Textbook,Oxford,31189,6,15,1439,92,Cash,Medium,E-Commerce
4681,Male,Tablet,New,Clothing,Jacket,Zara,23107,7,33,3602,188,Cash,High,E-Commerce
1197,Male,Desktop,New,Toys,Board Game,Hasbro,45765,1,33,4094,117,Cash,Low,E-Commerce
4029,Male,Desktop,New,Beauty,Face Wash,Lakme,12075,3,7,857,182,Cash,High,E-Commerce
2930,Female,Mobile,New,Groceries,Cooking Oil,Dawat,41436,3,13,1456,139,Wallet,Low,E-Commerce
4582,Male,Mobile,New,Beauty,Lipstick,Nivea,2924,7,39,667,46,Wallet,Low,E-Commerce
3799,Female,Desktop,New,Groceries,Cooking Oil,Amul,39451,6,10,960,37,Credit Card,High,E-Commerce
3191,Female,Tablet,New,Toys,Toy Car,LEGO,16969,9,13,2196,168,UPI,Medium,E-Commerce
1608,Female,Tablet,New,Electronics,Headphones,HP,35284,9,12,3535,165,Cash,Medium,E-Commerce
4272,Male,Mobile,Returning,Electronics,Headphones,Samsung,31085,9,31,4919,174,UPI,Medium,E-Commerce
2147,Female,Desktop,Returning,Home Appliances,Mixer,LG,12178,4,38,70,175,Wallet,Low,E-Commerce
1186,Male,Mobile,New,Clothing,Dress,H&M,6201,3,28,1809,116,Credit Card,Medium,E-Commerce
4397,Female,Desktop,New,Clothing,Dress,Adidas,20598,4,9,901,162,Wallet,Low,E-Commerce
3511,Female,Desktop,New,Groceries,Flour,Dawat,46199,3,14,752,192,Credit Card,High,E-Commerce
4420,Female,Mobile,Returning,Groceries,Cooking Oil,Dawat,42731,7,24,2405,66,Wallet,Medium,E-Commerce
2794,Female,Tablet,Returning,Groceries,Pasta,Fortune,15502,3,26,3926,138,Cash,High,E-Commerce
1659,Female,Mobile,New,Groceries,Flour,Fortune,28889,1,16,4902,55,UPI,High,E-Commerce
3811,Male,Desktop,New,Home Appliances,Microwave,Philips,48856,8,48,4666,38,UPI,Low,E-Commerce
4002,Female,Mobile,New,Toys,Doll,Hasbro,19292,6,33,3233,118,Credit Card,Low,E-Commerce
2955,Female,Tablet,New,Toys,Board Game,Fisher-Price,48471,5,35,773,64,Credit Card,Low,E-Commerce
3450,Male,Tablet,New,Electronics,Smartwatch,Dell,29921,8,10,1332,122,Wallet,Low,E-Commerce
2369,Male,Desktop,Returning,Clothing,T-shirt,Zara,23202,8,11,4422,76,Credit Card,Medium,E-Commerce
2986,Male,Mobile,New,Home Appliances,Air Fryer,Bosch,7471,3,37,4105,95,Cash,Low,E-Commerce
2534,Female,Tablet,Returning,Clothing,Jacket,Nike,19735,3,19,1760,138,Wallet,High,E-Commerce
1146,Female,Mobile,New,Books,Cookbook,Penguin,34665,7,17,3654,176,Cash,Medium,E-Commerce
4219,Female,Tablet,New,Clothing,Sweater,Zara,10657,3,28,913,35,Credit Card,Medium,E-Commerce
3911,Female,Desktop,Returning,Clothing,Jeans,Levi's,37424,9,34,3778,169,UPI,Medium,E-Commerce
2734,Female,Desktop,Returning,Beauty,Shampoo,Nivea,2030,8,37,1131,91,Cash,Medium,E-Commerce
2843,Female,Mobile,New,Beauty,Shampoo,Maybelline,1274,8,24,3236,74,Wallet,Low,E-Commerce
1488,Male,Desktop,Returning,Home Appliances,Microwave,Whirlpool,8485,9,23,1928,159,UPI,Medium,E-Commerce
3976,Male,Tablet,New,Books,Cookbook,HarperCollins,8807,8,23,362,163,Credit Card,Medium,E-Commerce
2959,Female,Desktop,Returning,Groceries,Pasta,Aashirvaad,7842,4,42,4398,74,Cash,Medium,E-Commerce
2663,Female,Tablet,Returning,Books,Biography,Oxford,30619,7,28,1955,66,Credit Card,Low,E-Commerce
3598,Female,Tablet,New,Books,Biography,HarperCollins,22131,6,9,3967,92,Cash,Low,E-Commerce
3385,Female,Desktop,New,Electronics,Smartwatch,Sony,48632,1,26,3781,46,UPI,Medium,E-Commerce
3919,Female,Tablet,Returning,Toys,Board Game,LEGO,18233,5,26,3487,130,Wallet,Medium,E-Commerce
1640,Male,Tablet,New,Clothing,Sweater,Levi's,46778,2,32,101,118,Credit Card,High,E-Commerce
2802,Male,Mobile,Returning,Electronics,Smartwatch,Apple,48858,9,21,1832,158,UPI,Medium,E-Commerce
3520,Female,Mobile,Returning,Home Appliances,Air Fryer,Philips,19731,3,35,1343,114,UPI,High,E-Commerce
2969,Male,Mobile,New,Toys,Puzzle,Fisher-Price,41282,7,11,984,162,Wallet,High,E-Commerce
3198,Female,Desktop,Returning,Home Appliances,Vacuum Cleaner,Whirlpool,1126,2,21,4741,140,Wallet,Medium,E-Commerce
2438,Female,Mobile,New,Clothing,Dress,Nike,30528,7,16,3581,110,UPI,Low,E-Commerce
4369,Female,Tablet,New,Home Appliances,Air Fryer,Bosch,39229,4,11,548,52,Cash,Low,E-Commerce
2634,Male,Desktop,Returning,Books,Comic,Penguin,31643,6,33,2209,119,UPI,Medium,E-Commerce
1262,Male,Desktop,New,Clothing,T-shirt,Adidas,46892,9,49,1085,41,UPI,High,E-Commerce
2787,Female,Desktop,Returning,Groceries,Flour,Amul,46078,8,12,519,84,Cash,Low,E-Commerce
3191,Male,Desktop,Returning,Groceries,Rice,Dawat,24475,9,8,4884,77,Credit Card,Low,E-Commerce
3393,Male,Tablet,New,Books,Comic,Penguin,27298,5,44,3353,46,UPI,High,E-Commerce
1623,Female,Tablet,New,Home Appliances,Air Fryer,Philips,28021,5,20,3576,135,Cash,Low,E-Commerce
2016,Male,Mobile,Returning,Beauty,Face Wash,Maybelline,14759,4,20,1722,159,Credit Card,High,E-Commerce
4643,Male,Desktop,New,Groceries,Rice,Fortune,11113,9,26,943,91,Cash,Medium,E-Commerce
1880,Female,Mobile,Returning,Books,Cookbook,HarperCollins,19941,8,15,3684,52,Cash,High,E-Commerce
3049,Female,Tablet,Returning,Electronics,Smartwatch,Samsung,6367,6,45,3271,133,Cash,Low,E-Commerce
3944,Male,Desktop,Returning,Beauty,Perfume,L'Oreal,29614,6,15,513,156,Credit Card,Medium,E-Commerce
2327,Female,Tablet,Returning,Groceries,Pasta,Aashirvaad,24089,6,9,1189,45,Credit Card,Medium,E-Commerce
3301,Male,Mobile,Returning,Books,Biography,HarperCollins,11523,6,46,378,192,UPI,Low,E-Commerce
4723,Female,Tablet,New,Books,Novel,Penguin,22891,7,42,3916,74,UPI,Low,E-Commerce
1452,Female,Desktop,Returning,Electronics,Headphones,Dell,29003,6,16,1189,130,UPI,High,E-Commerce
4108,Female,Desktop,Returning,Electronics,Smartwatch,HP,9711,8,44,4960,199,UPI,High,E-Commerce
2183,Female,Mobile,Returning,Beauty,Shampoo,Nivea,33006,7,29,1059,156,UPI,Medium,E-Commerce
4062,Male,Desktop,Returning,Toys,Toy Car,Hasbro,2506,2,49,378,154,Credit Card,Medium,E-Commerce
3056,Female,Tablet,Returning,Groceries,Rice,Aashirvaad,43022,4,17,524,76,Wallet,Low,E-Commerce
4304,Female,Tablet,Returning,Books,Novel,Scholastic,9533,7,30,845,138,Cash,High,E-Commerce
4170,Female,Tablet,New,Beauty,Lipstick,Maybelline,35471,2,15,84,184,UPI,Medium,E-Commerce
2682,Male,Tablet,New,Home Appliances,Air Fryer,Panasonic,15564,4,44,2460,92,Cash,Low,E-Commerce
3863,Male,Mobile,Returning,Beauty,Shampoo,Maybelline,32404,2,27,215,97,Cash,High,E-Commerce
3255,Female,Tablet,Returning,Home Appliances,Air Fryer,Philips,28975,2,17,3729,177,UPI,Medium,E-Commerce
2154,Female,Mobile,Returning,Electronics,Headphones,Samsung,3697,7,37,2778,70,Cash,Low,E-Commerce
1403,Female,Tablet,New,Books,Cookbook,Oxford,43169,2,32,4980,66,Cash,Low,E-Commerce
3199,Female,Mobile,Returning,Clothing,Jacket,Zara,38934,4,8,436,131,Wallet,Medium,E-Commerce
3101,Female,Tablet,Returning,Toys,Puzzle,Hasbro,24290,7,32,2686,103,Cash,Medium,E-Commerce
4191,Female,Tablet,Returning,Toys,Board Game,LEGO,42524,6,38,2530,170,Cash,High,E-Commerce
2696,Male,Mobile,Returning,Electronics,Laptop,Sony,45741,4,14,3087,75,Wallet,Medium,E-Commerce
4991,Female,Desktop,Returning,Home Appliances,Microwave,LG,19392,9,12,1748,50,Cash,Medium,E-Commerce
1627,Female,Desktop,Returning,Books,Novel,Scholastic,34986,5,13,2113,87,Cash,Medium,E-Commerce
1586,Female,Desktop,New,Beauty,Foundation,Nivea,30584,2,22,1241,134,Cash,High,E-Commerce
2648,Female,Mobile,Returning,Toys,Toy Car,Fisher-Price,12024,7,6,4982,79,Cash,Low,E-Commerce
2443,Female,Desktop,Returning,Beauty,Perfume,Maybelline,16265,2,22,3507,184,Cash,Medium,E-Commerce
2445,Female,Desktop,Returning,Groceries,Pasta,Dawat,3093,8,44,4311,53,Cash,High,E-Commerce
1103,Male,Mobile,Returning,Clothing,Sweater,Levi's,33966,7,6,4457,20,Credit Card,High,E-Commerce
4923,Male,Desktop,Returning,Electronics,Smartwatch,Sony,8068,9,26,3173,60,Wallet,Low,E-Commerce
1253,Male,Desktop,Returning,Home Appliances,Microwave,LG,25212,6,20,370,123,Credit Card,High,E-Commerce
4298,Male,Desktop,Returning,Toys,Doll,Hasbro,1725,7,41,4723,191,Credit Card,Low,E-Commerce
4183,Male,Mobile,Returning,Groceries,Rice,Dawat,13680,9,36,3109,54,Wallet,Medium,E-Commerce
3557,Male,Mobile,Returning,Groceries,Pasta,Dawat,35970,7,14,4420,174,Wallet,Low,E-Commerce
2496,Female,Desktop,New,Clothing,Jacket,Nike,35472,9,45,4598,168,Cash,High,E-Commerce
1098,Female,Desktop,New,Electronics,Smartwatch,Apple,2728,8,38,2089,101,UPI,Low,E-Commerce
3200,Female,Mobile,New,Electronics,Laptop,Sony,11148,5,20,1349,42,UPI,Medium,E-Commerce
2884,Female,Desktop,Returning,Beauty,Foundation,Lakme,5448,7,38,1727,60,Credit Card,Low,E-Commerce
3961,Female,Mobile,New,Electronics,Laptop,Samsung,32196,7,41,1790,197,Cash,Low,E-Commerce
2919,Female,Desktop,New,Groceries,Rice,Fortune,20686,1,44,1164,41,UPI,Low,E-Commerce
1877,Male,Mobile,New,Beauty,Face Wash,Nivea,3599,4,38,3028,59,Wallet,Medium,E-Commerce
1337,Female,Tablet,New,Electronics,Smartphone,Samsung,28810,5,48,1514,149,Wallet,High,E-Commerce
4777,Male,Tablet,Returning,Home Appliances,Mixer,Panasonic,46426,6,17,4844,61,UPI,High,E-Commerce
3869,Male,Mobile,New,Home Appliances,Vacuum Cleaner,Bosch,46167,7,41,3713,177,Cash,Medium,E-Commerce
4234,Female,Tablet,New,Clothing,Sweater,Nike,18422,5,16,1492,191,Cash,High,E-Commerce
4791,Female,Desktop,Returning,Groceries,Flour,Dawat,42061,2,19,3520,102,Credit Card,Low,E-Commerce
1956,Female,Mobile,New,Books,Comic,HarperCollins,43524,5,34,3760,29,Wallet,Low,E-Commerce
2704,Female,Mobile,Returning,Clothing,Jeans,H&M,32068,5,35,3334,103,Cash,High,E-Commerce
1160,Female,Desktop,New,Clothing,Jacket,H&M,7478,7,33,1479,171,Wallet,Low,E-Commerce
2603,Female,Desktop,New,Electronics,Smartwatch,Dell,12598,3,38,1304,153,Credit Card,Medium,E-Commerce
3848,Female,Mobile,New,Beauty,Foundation,Maybelline,33813,1,36,4936,142,Cash,Low,E-Commerce
1397,Male,Desktop,Returning,Beauty,Foundation,L'Oreal,39200,6,48,1032,64,Cash,Medium,E-Commerce
2300,Female,Mobile,New,Home Appliances,Mixer,LG,39471,7,27,958,144,UPI,Low,E-Commerce
1815,Female,Desktop,New,Groceries,Flour,Dawat,41643,8,14,680,165,Wallet,High,E-Commerce
4987,Male,Mobile,Returning,Electronics,Laptop,Apple,18272,7,12,1341,163,Cash,High,E-Commerce
2527,Female,Desktop,New,Beauty,Perfume,Lakme,14740,7,25,3259,122,Credit Card,Low,E-Commerce
2919,Female,Desktop,New,Home Appliances,Microwave,Philips,18341,7,15,98,123,Wallet,Medium,E-Commerce
2415,Male,Tablet,New,Toys,Puzzle,Hot Wheels,11962,1,16,1805,59,Cash,Medium,E-Commerce
2158,Female,Tablet,New,Books,Biography,HarperCollins,19684,9,43,1948,163,Wallet,Medium,E-Commerce
2218,Female,Tablet,New,Toys,Action Figure,Hasbro,36571,9,23,3156,123,Credit Card,Medium,E-Commerce
1400,Female,Desktop,Returning,Electronics,Smartphone,HP,26529,7,38,2279,98,UPI,Medium,E-Commerce
1639,Female,Mobile,Returning,Electronics,Headphones,HP,45095,9,42,2217,147,UPI,Medium,E-Commerce
4104,Female,Desktop,Returning,Beauty,Lipstick,L'Oreal,24170,4,38,1861,123,Credit Card,Medium,E-Commerce
3735,Female,Tablet,New,Clothing,Jacket,Adidas,36554,7,30,2365,160,Wallet,High,E-Commerce
1459,Male,Desktop,New,Electronics,Tablet,Samsung,7989,2,44,819,69,Credit Card,High,E-Commerce
1954,Female,Tablet,New,Clothing,Sweater,Zara,18056,6,20,1549,176,UPI,High,E-Commerce
4954,Female,Tablet,New,Groceries,Cooking Oil,Dawat,16267,2,23,327,154,Wallet,High,E-Commerce
1469,Male,Mobile,New,Home Appliances,Mixer,Bosch,2211,3,33,852,24,Wallet,Low,E-Commerce
4446,Male,Mobile,Returning,Groceries,Flour,Aashirvaad,38764,1,49,3358,187,Cash,Medium,E-Commerce
2045,Female,Tablet,Returning,Beauty,Foundation,Nivea,25856,7,42,1317,23,Cash,High,E-Commerce
3797,Male,Tablet,Returning,Groceries,Sugar,Amul,24371,2,40,2952,26,Cash,Medium,E-Commerce
2693,Female,Desktop,New,Toys,Doll,Fisher-Price,17912,3,25,4930,56,Cash,Medium,E-Commerce
3085,Female,Tablet,Returning,Toys,Puzzle,Hot Wheels,46183,1,14,703,132,Cash,Medium,E-Commerce
3277,Male,Desktop,Returning,Toys,Board Game,Hot Wheels,35518,3,27,293,94,Credit Card,Medium,E-Commerce
4436,Female,Tablet,Returning,Beauty,Face Wash,Lakme,48664,4,48,977,69,Credit Card,Low,E-Commerce
1562,Female,Mobile,Returning,Beauty,Foundation,Maybelline,4883,7,48,3282,88,Wallet,Medium,E-Commerce
3485,Male,Mobile,New,Toys,Doll,LEGO,7951,6,11,1649,176,Wallet,High,E-Commerce
2799,Male,Tablet,New,Clothing,Dress,Nike,42528,1,42,1214,138,Cash,High,E-Commerce
4354,Male,Desktop,Returning,Toys,Doll,LEGO,25359,4,9,3575,108,UPI,Low,E-Commerce
3074,Male,Desktop,Returning,Clothing,Jeans,Levi's,37945,9,23,2002,49,UPI,Low,E-Commerce
1225,Female,Desktop,Returning,Groceries,Cooking Oil,Aashirvaad,36756,3,37,1206,167,Wallet,Medium,E-Commerce
4348,Male,Tablet,Returning,Clothing,Dress,Levi's,29443,6,28,4105,86,Wallet,Low,E-Commerce
1797,Male,Tablet,Returning,Electronics,Smartwatch,Sony,3712,2,47,2809,80,Wallet,Low,E-Commerce
4680,Male,Mobile,Returning,Books,Cookbook,HarperCollins,1416,5,27,2115,63,Cash,High,E-Commerce
3331,Male,Mobile,Returning,Electronics,Smartphone,Apple,25646,9,26,2069,75,Wallet,Low,E-Commerce
3926,Male,Tablet,Returning,Electronics,Smartwatch,Dell,27875,2,40,3019,98,Cash,High,E-Commerce
1959,Female,Mobile,Returning,Beauty,Lipstick,Nivea,11930,3,25,3973,188,Credit Card,High,E-Commerce
2504,Male,Desktop,New,Books,Comic,Random House,30817,2,22,3992,97,Wallet,High,E-Commerce
1452,Female,Desktop,Returning,Beauty,Shampoo,Lakme,39537,2,42,1433,59,UPI,Medium,E-Commerce
4067,Male,Tablet,New,Clothing,T-shirt,Levi's,13259,6,31,1925,69,Cash,High,E-Commerce
4900,Male,Desktop,New,Toys,Toy Car,Mattel,39310,6,41,1845,157,Credit Card,Low,E-Commerce
1815,Male,Tablet,Returning,Home Appliances,Vacuum Cleaner,LG,42080,5,29,71,36,Credit Card,Low,E-Commerce
1658,Male,Desktop,Returning,Home Appliances,Vacuum Cleaner,Whirlpool,29848,2,43,4016,34,Cash,High,E-Commerce
4587,Male,Tablet,New,Home Appliances,Iron,Philips,15205,1,34,3587,112,Cash,High,E-Commerce
1546,Male,Desktop,New,Clothing,Jacket,Adidas,25846,3,47,250,70,Credit Card,High,E-Commerce
2215,Male,Desktop,Returning,Books,Novel,Penguin,39999,3,18,1338,140,Credit Card,High,E-Commerce
4120,Male,Mobile,New,Groceries,Flour,Amul,31226,9,38,3820,85,Credit Card,High,E-Commerce
4583,Female,Mobile,Returning,Clothing,T-shirt,Nike,12039,4,36,3410,45,Cash,Low,E-Commerce
1016,Male,Mobile,Returning,Electronics,Tablet,HP,49716,9,35,2970,57,Wallet,Medium,E-Commerce
4243,Female,Mobile,New,Books,Biography,Penguin,4198,1,6,2360,144,Credit Card,High,E-Commerce
2243,Male,Mobile,Returning,Books,Textbook,Random House,33469,3,43,4562,111,Credit Card,High,E-Commerce
3205,Female,Mobile,New,Clothing,T-shirt,Nike,4737,1,39,2163,49,UPI,Medium,E-Commerce
3524,Male,Tablet,Returning,Clothing,Jacket,Nike,16834,6,27,1059,74,Wallet,High,E-Commerce
2069,Male,Tablet,Returning,Beauty,Foundation,Dove,20053,1,10,3632,156,Cash,Low,E-Commerce
4444,Male,Mobile,New,Beauty,Face Wash,L'Oreal,3364,2,25,4601,35,Credit Card,Low,E-Commerce
3565,Female,Tablet,New,Electronics,Smartwatch,HP,39628,9,30,1004,43,Cash,Medium,E-Commerce
3146,Female,Mobile,Returning,Books,Novel,Scholastic,15826,1,34,1876,39,Wallet,High,E-Commerce
4963,Female,Tablet,Returning,Home Appliances,Vacuum Cleaner,LG,49213,4,45,2190,81,Wallet,High,E-Commerce
2768,Female,Desktop,New,Groceries,Rice,Amul,5912,6,46,4914,71,Wallet,Low,E-Commerce
2060,Male,Tablet,Returning,Groceries,Rice,Dawat,9849,2,34,3417,145,UPI,Low,E-Commerce
3327,Male,Tablet,New,Books,Novel,HarperCollins,39695,1,12,3416,97,Credit Card,High,E-Commerce
4420,Male,Tablet,New,Electronics,Headphones,Samsung,33369,4,43,581,71,Wallet,High,E-Commerce
3544,Female,Desktop,New,Home Appliances,Iron,LG,33644,3,37,1426,62,Cash,High,E-Commerce
1301,Male,Mobile,Returning,Beauty,Foundation,L'Oreal,8897,7,14,4360,115,UPI,High,E-Commerce
1180,Female,Tablet,New,Beauty,Perfume,Nivea,12416,7,22,3174,157,Wallet,High,E-Commerce
